t,x_gt,y_gt,x_est,y_est
292.258,0.724773,0.433872,0.704394,0.370643
292.278,0.740999,0.441624,0.710405,0.378624
292.298,0.74833,0.445719,0.716452,0.386779
292.318,0.74833,0.445719,0.722354,0.394862
292.338,0.766966,0.456609,0.728219,0.403024
292.358,0.767409,0.456877,0.733916,0.41107
292.378,0.783435,0.466873,0.73967,0.41933
292.398,0.783857,0.467147,0.745299,0.42754
292.418,0.783857,0.467147,0.750871,0.435794
292.438,0.813367,0.487916,0.756481,0.444243
292.458,0.813367,0.487916,0.76193,0.452582
292.478,0.827792,0.499179,0.767325,0.460976
292.498,0.828177,0.499492,0.772712,0.469491
292.518,0.828177,0.499492,0.777951,0.477912
292.538,0.849018,0.517531,0.783134,0.48638
292.558,0.849018,0.517531,0.788267,0.494911
292.578,0.863005,0.531128,0.793363,0.503522
292.598,0.863005,0.531128,0.798443,0.512253
292.618,0.87663,0.545429,0.803441,0.52098
292.638,0.87663,0.545429,0.808398,0.529758
292.658,0.8893,0.560086,0.813216,0.538413
292.678,0.8893,0.560086,0.818047,0.54721
292.698,0.901468,0.575368,0.822816,0.556024
292.718,0.912747,0.590047,0.827513,0.564831
292.738,0.913367,0.590869,0.832109,0.573579
292.758,0.924385,0.605751,0.836716,0.582479
292.778,0.928601,0.611589,0.841278,0.591426
292.798,0.928601,0.611589,0.845759,0.600347
292.818,0.940701,0.628854,0.850254,0.609411
292.839,0.940986,0.629278,0.854883,0.618864
292.859,0.950937,0.645061,0.859247,0.627885
292.879,0.951197,0.645499,0.86354,0.63687
292.899,0.960696,0.661755,0.867822,0.645943
292.919,0.960949,0.662196,0.871992,0.654884
292.939,0.970215,0.678603,0.876181,0.663976
292.959,0.970462,0.679049,0.880288,0.673001
292.979,0.983246,0.703049,0.884363,0.682069
292.999,0.983717,0.703968,0.888442,0.691263
293.019,0.983717,0.703968,0.892454,0.700423
293.039,0.995862,0.728706,0.896438,0.709642
293.059,0.996085,0.729179,0.900389,0.718894
293.079,1.00399,0.746285,0.904244,0.728038
293.099,1.00784,0.754781,0.908089,0.737288
293.119,1.00784,0.754781,0.911881,0.746528
293.139,1.01665,0.773904,0.915622,0.755767
293.159,1.01686,0.774355,0.919351,0.765109
293.179,1.02422,0.790981,0.923023,0.774432
293.199,1.02441,0.79143,0.926672,0.783829
293.219,1.03142,0.80802,0.930208,0.793046
293.239,1.0316,0.808469,0.933743,0.802351
293.259,1.03821,0.825299,0.937255,0.81169
293.279,1.03838,0.82576,0.940757,0.821097
293.299,1.04456,0.843049,0.944247,0.83057
293.319,1.04473,0.84352,0.94769,0.840014
293.339,1.05333,0.868607,0.951077,0.849401
293.359,1.0535,0.869085,0.954436,0.858815
293.379,1.0592,0.886469,0.957761,0.868233
293.399,1.06027,0.889891,0.961065,0.877695
293.419,1.06027,0.889891,0.964328,0.887141
293.439,1.0673,0.91383,0.967566,0.896616
293.459,1.06744,0.914339,0.970778,0.906122
293.479,1.07236,0.933491,0.973959,0.915642
293.499,1.07249,0.934018,0.977074,0.92507
293.519,1.07694,0.953922,0.980178,0.93457
293.539,1.07706,0.954471,0.983242,0.944054
293.559,1.08255,0.984518,0.986275,0.953556
293.579,1.08274,0.985683,0.989295,0.963127
293.599,1.08274,0.985683,0.992269,0.972664
293.619,1.08784,1.0162,0.995204,0.982233
293.639,1.08795,1.01676,0.998037,0.991671
293.66,1.09196,1.03577,1.00095,1.00161
293.68,1.09329,1.04111,1.0037,1.01121
293.7,1.09329,1.04111,1.00639,1.02084
293.72,1.10065,1.06096,1.00903,1.03047
293.74,1.10065,1.06096,1.01161,1.04012
293.76,1.10656,1.0764,1.01414,1.04987
293.78,1.10662,1.07694,1.01661,1.05957
293.8,1.10743,1.10934,1.019,1.06924
293.82,1.10745,1.11054,1.02135,1.07898
293.84,1.10745,1.13155,1.02361,1.08864
293.86,1.10728,1.14123,1.02582,1.09832
293.88,1.10734,1.1417,1.02799,1.10808
293.9,1.10734,1.1417,1.03009,1.11784
293.92,1.11155,1.1653,1.03214,1.12761
293.94,1.11165,1.16574,1.0341,1.13729
293.96,1.11581,1.18185,1.03602,1.14706
293.98,1.11592,1.18228,1.03791,1.15701
294,1.11962,1.19828,1.03973,1.16689
294.02,1.11972,1.19871,1.04149,1.17674
294.04,1.12299,1.21467,1.04319,1.18657
294.06,1.12307,1.21511,1.04484,1.19634
294.08,1.12687,1.23901,1.04645,1.20616
294.1,1.12693,1.23945,1.04803,1.21609
294.12,1.12693,1.23945,1.04955,1.22598
294.14,1.13007,1.26262,1.05103,1.23589
294.16,1.13013,1.26306,1.05246,1.24577
294.18,1.13206,1.27911,1.05384,1.25567
294.2,1.13211,1.27954,1.05516,1.26546
294.22,1.13388,1.29556,1.05647,1.27543
294.24,1.13392,1.296,1.05772,1.2853
294.26,1.13512,1.3122,1.05895,1.29522
294.28,1.13569,1.32033,1.06015,1.3051
294.3,1.13682,1.33711,1.06131,1.31507
294.32,1.13687,1.33802,1.06245,1.32502
294.34,1.13784,1.35497,1.06354,1.33495
294.36,1.13786,1.35543,1.0646,1.34483
294.38,1.1385,1.37274,1.06563,1.35482
294.4,1.13852,1.37321,1.06661,1.36468
294.42,1.13854,1.39079,1.06758,1.37462
294.44,1.13839,1.39982,1.06852,1.38454
294.46,1.13838,1.40033,1.06945,1.39442
294.48,1.1379,1.41918,1.07035,1.40439
294.5,1.13789,1.4197,1.07124,1.41433
294.52,1.1371,1.43907,1.0721,1.42425
294.54,1.13707,1.43961,1.07295,1.43426
294.56,1.13603,1.45954,1.07378,1.44422
294.58,1.136,1.46008,1.07459,1.4542
294.6,1.13506,1.48028,1.07538,1.4642
294.62,1.13504,1.48083,1.07614,1.47422
294.64,1.1337,1.50853,1.07686,1.48414
294.66,1.1337,1.50853,1.07755,1.49408
294.68,1.13251,1.53233,1.07821,1.50403
294.7,1.13249,1.53292,1.07884,1.51404
294.72,1.13249,1.53292,1.07943,1.52399
294.74,1.13117,1.56467,1.07998,1.53398
294.76,1.13115,1.56526,1.0805,1.54386
294.78,1.1303,1.58707,1.08099,1.55375
294.8,1.13027,1.58766,1.08144,1.56369
294.82,1.12942,1.60941,1.08186,1.57362
294.84,1.1294,1.60999,1.08224,1.58355
294.86,1.12857,1.63103,1.0826,1.59356
294.88,1.12811,1.64272,1.08292,1.6036
294.9,1.12811,1.64272,1.08321,1.61358
294.92,1.12685,1.67445,1.08346,1.62359
294.94,1.12685,1.67445,1.08368,1.63359
294.96,1.12637,1.69534,1.08387,1.64352
294.98,1.12637,1.69587,1.08402,1.6536
295,1.12744,1.71378,1.08414,1.6636
295.02,1.12847,1.72267,1.08423,1.67366
295.04,1.12853,1.72313,1.08428,1.68364
295.06,1.13002,1.74104,1.0843,1.69371
295.08,1.13005,1.74153,1.08428,1.70369
295.1,1.13005,1.74153,1.08423,1.71368
295.12,1.13146,1.76827,1.08415,1.72368
295.14,1.13148,1.76876,1.08404,1.73369
295.16,1.13243,1.79485,1.08389,1.74366
295.18,1.13243,1.79485,1.0837,1.75371
295.2,1.13287,1.81541,1.08348,1.76362
295.22,1.13289,1.81638,1.08323,1.77359
295.24,1.13307,1.83393,1.08295,1.78355
295.26,1.1331,1.84269,1.08263,1.79351
295.28,1.1331,1.84269,1.08228,1.80349
295.3,1.13305,1.8602,1.08189,1.81345
295.32,1.13296,1.86945,1.08148,1.82339
295.34,1.13296,1.86994,1.08102,1.8334
295.36,1.13261,1.88804,1.08054,1.84334
295.38,1.13259,1.88853,1.08002,1.85329
295.4,1.13104,1.90739,1.07947,1.86325
295.42,1.13069,1.91583,1.07889,1.87321
295.44,1.13069,1.91583,1.0783,1.88314
295.46,1.12905,1.93606,1.07767,1.89315
295.48,1.12905,1.93606,1.07703,1.90307
295.5,1.12676,1.9629,1.07637,1.91314
295.52,1.12671,1.96341,1.07568,1.92312
295.54,1.12671,1.96341,1.07498,1.93314
295.56,1.12362,1.99084,1.07426,1.94313
295.58,1.12356,1.99136,1.07352,1.95302
295.6,1.12079,2.01102,1.07276,1.96299
295.62,1.1207,2.01156,1.07199,1.97297
295.64,1.11744,2.03141,1.07121,1.98296
295.66,1.11736,2.03194,1.07045,1.99287
295.68,1.11442,2.05087,1.06968,2.00282
295.7,1.11434,2.05138,1.0689,2.01283
295.72,1.11002,2.07765,1.06813,2.02278
295.74,1.10994,2.07814,1.06735,2.03281
295.76,1.10696,2.09589,1.06659,2.04271
295.78,1.10538,2.10526,1.06581,2.05271
295.8,1.1053,2.10576,1.06504,2.06269
295.82,1.10232,2.1235,1.06426,2.07271
295.84,1.10216,2.12448,1.06348,2.08268
295.86,1.10216,2.12448,1.06269,2.09259
295.88,1.09779,2.15072,1.06191,2.10246
295.9,1.09771,2.1512,1.06111,2.11241
295.92,1.09474,2.16907,1.0603,2.12234
295.94,1.09466,2.16956,1.05948,2.1323
295.96,1.09163,2.18752,1.05867,2.14217
295.98,1.09155,2.18801,1.05784,2.15215
296,1.08663,2.2162,1.057,2.16214
296.02,1.08645,2.21721,1.05616,2.17203
296.04,1.08323,2.23548,1.05532,2.18189
296.06,1.08305,2.2365,1.05446,2.19189
296.08,1.07989,2.25486,1.0536,2.20184
296.1,1.07838,2.26397,1.05272,2.2119
296.12,1.0783,2.26447,1.05184,2.22183
296.14,1.07553,2.28234,1.05095,2.23182
296.16,1.0743,2.29067,1.05007,2.24176
296.18,1.07423,2.29116,1.04917,2.25171
296.2,1.07141,2.30932,1.04827,2.26165
296.22,1.07133,2.30981,1.04736,2.27161
296.24,1.06832,2.328,1.04645,2.28161
296.26,1.06823,2.3285,1.04554,2.29154
296.28,1.06498,2.34671,1.04464,2.30144
296.3,1.06489,2.3472,1.04373,2.3114
296.32,1.06024,2.37329,1.04283,2.32135
296.34,1.06024,2.37329,1.04192,2.33125
296.36,1.05707,2.39101,1.04102,2.34115
296.38,1.05663,2.39347,1.04012,2.35105
296.4,1.05663,2.39347,1.03921,2.36111
296.42,1.05215,2.41857,1.0383,2.37108
296.44,1.05206,2.41906,1.03739,2.38103
296.46,1.04881,2.43727,1.03648,2.39103
296.48,1.04872,2.43777,1.03558,2.40094
296.5,1.04547,2.45598,1.03467,2.41097
296.52,1.04538,2.45647,1.03376,2.42095
296.54,1.04213,2.47468,1.03286,2.43082
296.56,1.04204,2.47518,1.03195,2.44081
296.58,1.0373,2.50176,1.03105,2.45079
296.6,1.03721,2.50225,1.03015,2.46069
296.62,1.03721,2.50225,1.02925,2.47062
296.64,1.03247,2.52919,1.02835,2.48056
296.66,1.03238,2.5297,1.02746,2.49051
296.68,1.02912,2.54805,1.02658,2.50044
296.7,1.0274,2.55774,1.02571,2.51043
296.72,1.02731,2.55825,1.02483,2.52045
296.74,1.02731,2.55825,1.02397,2.53043
296.76,1.02241,2.58578,1.02311,2.54041
296.78,1.02232,2.58629,1.02226,2.55038
296.8,1.01885,2.60544,1.02142,2.56033
296.82,1.01885,2.60544,1.02059,2.57023
296.84,1.01498,2.62412,1.01976,2.58015
296.86,1.01498,2.62412,1.01894,2.59013
296.881,1.00976,2.65012,1.01809,2.60053
296.901,1.00965,2.65061,1.01728,2.61049
296.921,1.00617,2.66825,1.01648,2.62049
296.941,1.00434,2.67757,1.01568,2.63046
296.961,1.00424,2.67807,1.0149,2.64036
296.981,1.00424,2.67807,1.01412,2.65042
297.001,0.999088,2.70457,1.01334,2.66037
297.021,0.997322,2.71389,1.01295,2.66534
297.041,0.997231,2.71438,1.01254,2.67033
297.061,0.992756,2.73945,1.01211,2.67532
297.081,0.992665,2.73988,1.01167,2.68029
297.101,0.992665,2.73988,1.01121,2.68524
297.121,0.987365,2.76083,1.01072,2.6903
297.141,0.987271,2.76121,1.01023,2.69524
297.161,0.987271,2.76121,1.00972,2.70018
297.181,0.982844,2.78098,1.00919,2.70518
297.201,0.982773,2.78133,1.00866,2.71009
297.221,0.980362,2.79424,1.0081,2.71507
297.241,0.980299,2.79459,1.00752,2.71997
297.261,0.977387,2.8125,1.00693,2.72494
297.281,0.977387,2.8125,1.00633,2.72985
297.301,0.975961,2.82426,1.0057,2.73483
297.321,0.975929,2.82457,1.00505,2.73983
297.341,0.975929,2.82457,1.00439,2.74472
297.361,0.975039,2.84002,1.00372,2.74966
297.381,0.975033,2.84028,1.00302,2.75462
297.401,0.975086,2.84976,1.00231,2.75958
297.421,0.97509,2.85,1.00158,2.76454
297.441,0.975377,2.85901,1.00084,2.76948
297.461,0.975384,2.85924,1.00009,2.77447
297.481,0.975351,2.86787,0.999335,2.77942
297.501,0.975346,2.8681,0.998569,2.78437
297.521,0.973274,2.88138,0.997797,2.78929
297.541,0.973179,2.88186,0.997006,2.79427
297.561,0.973179,2.88186,0.996209,2.79922
297.581,0.970261,2.89521,0.995398,2.80419
297.601,0.970195,2.89547,0.994575,2.80917
297.621,0.96847,2.90423,0.99375,2.81411
297.641,0.966971,2.90918,0.992912,2.81906
297.661,0.966051,2.91325,0.992053,2.82407
297.681,0.966014,2.91348,0.9912,2.82898
297.701,0.963496,2.92273,0.990327,2.83396
297.721,0.963424,2.92298,0.989458,2.83884
297.741,0.961022,2.93199,0.988573,2.84377
297.761,0.960936,2.93223,0.987675,2.84871
297.781,0.95726,2.94509,0.986769,2.85363
297.801,0.95721,2.94533,0.985853,2.85856
297.821,0.954594,2.95441,0.984938,2.86343
297.841,0.954547,2.95464,0.983995,2.86838
297.861,0.952008,2.96357,0.983053,2.87328
297.881,0.951209,2.96803,0.982111,2.87813
297.901,0.951147,2.96829,0.981153,2.883
297.921,0.948608,2.97763,0.980187,2.88787
297.941,0.948575,2.97786,0.979213,2.89272
297.961,0.946446,2.98727,0.978219,2.89763
297.981,0.946355,2.98754,0.977219,2.9025
298.001,0.944702,2.99658,0.976211,2.90739
298.021,0.94468,2.99682,0.975197,2.91229
298.041,0.942646,3.00608,0.974182,2.91718
298.061,0.942579,3.00632,0.973164,2.92206
298.081,0.93906,3.01929,0.972145,2.92694
298.101,0.938983,3.01953,0.971122,2.93181
298.121,0.9365,3.02807,0.970093,2.9367
298.141,0.935105,3.03257,0.969053,2.94162
298.161,0.935029,3.0328,0.968013,2.94653
298.181,0.932358,3.04131,0.966973,2.95142
298.201,0.930994,3.04577,0.96593,2.95631
298.221,0.930927,3.046,0.964888,2.96119
298.241,0.928719,3.05467,0.963847,2.96607
298.261,0.928659,3.05491,0.962801,2.97096
298.281,0.926427,3.06382,0.961762,2.97583
298.301,0.926366,3.06406,0.960725,2.98069
298.321,0.924127,3.07295,0.959675,2.9856
298.341,0.924067,3.07319,0.958636,2.99047
298.361,0.921714,3.08228,0.957597,2.99533
298.381,0.921714,3.08228,0.956552,3.00022
298.401,0.918497,3.09513,0.955511,3.00511
298.421,0.918437,3.09538,0.954475,3.00998
298.441,0.918437,3.09538,0.953443,3.01485
298.461,0.91508,3.10802,0.952409,3.01975
298.481,0.915017,3.10826,0.951374,3.02466
298.501,0.912616,3.11689,0.950353,3.02953
298.521,0.91255,3.11712,0.949332,3.03442
298.541,0.910141,3.12575,0.948307,3.03933
298.561,0.910076,3.12598,0.947289,3.04424
298.581,0.907654,3.13463,0.946276,3.04913
298.601,0.907588,3.13487,0.945263,3.05405
298.621,0.90398,3.14705,0.944274,3.05888
298.641,0.90398,3.14705,0.943285,3.06376
298.662,0.901538,3.15594,0.942246,3.06894
298.681,0.900252,3.15997,0.941325,3.07358
298.701,0.9002,3.16022,0.940364,3.07847
298.721,0.897774,3.1697,0.939411,3.08338
298.741,0.897696,3.16992,0.93847,3.08828
298.761,0.896296,3.17897,0.937545,3.09314
298.781,0.895098,3.18264,0.936621,3.09805
298.801,0.895026,3.18286,0.935712,3.10293
298.821,0.893844,3.19229,0.934814,3.10782
298.841,0.89379,3.19252,0.933917,3.11275
298.861,0.891686,3.20075,0.933026,3.1177
298.881,0.891664,3.20102,0.932144,3.12267
298.901,0.890165,3.20995,0.931289,3.12754
298.921,0.8901,3.21016,0.93044,3.13243
298.941,0.887791,3.22344,0.929612,3.13727
298.962,0.886577,3.22725,0.92872,3.14254
298.981,0.8865,3.22748,0.927926,3.14729
299.001,0.884998,3.23679,0.927928,3.14727
299.021,0.883758,3.24014,0.927919,3.14733
299.041,0.882178,3.24309,0.927913,3.14737
299.061,0.882178,3.24309,0.927913,3.14737
299.081,0.877295,3.24914,0.927912,3.14737
299.101,0.877156,3.24926,0.92791,3.14739
299.121,0.877156,3.24926,0.927917,3.14733
299.141,0.869053,3.25293,0.927919,3.14732
299.161,0.868888,3.25292,0.927918,3.14734
299.181,0.862691,3.25228,0.927919,3.14733
299.201,0.862691,3.25228,0.92792,3.14731
299.221,0.857429,3.25214,0.927921,3.14731
299.241,0.857372,3.25215,0.927921,3.14732
299.261,0.85627,3.25255,0.927922,3.14729
299.281,0.856266,3.25256,0.927922,3.14731
299.301,0.857112,3.25311,0.927926,3.14723
299.321,0.858388,3.25339,0.927928,3.14718
299.341,0.858472,3.2534,0.92793,3.14712
299.362,0.862938,3.25373,0.927928,3.14714
299.381,0.863082,3.25373,0.927928,3.14715
299.401,0.868104,3.25275,0.927928,3.14711
299.421,0.86823,3.2527,0.927929,3.14722
299.441,0.872935,3.25014,0.927929,3.14717
299.461,0.87306,3.25005,0.927931,3.14722
299.481,0.877632,3.24693,0.92793,3.14718
299.501,0.877752,3.24685,0.927932,3.14721
299.521,0.883759,3.24258,0.927934,3.14725
299.541,0.883867,3.2425,0.927931,3.14719
299.561,0.883867,3.2425,0.927931,3.14719
299.581,0.889247,3.23829,0.927929,3.14716
299.601,0.889342,3.23821,0.927929,3.14716
299.621,0.892732,3.23491,0.927929,3.14716
299.641,0.892821,3.23482,0.927929,3.14716
299.661,0.896035,3.2317,0.927929,3.14716
299.681,0.896119,3.23162,0.927929,3.14716
299.701,0.898871,3.22856,0.927929,3.14716
299.721,0.898936,3.22847,0.927929,3.14716
299.742,0.901195,3.22536,0.927929,3.14716
299.762,0.901195,3.22536,0.927929,3.14716
299.782,0.903645,3.22122,0.927929,3.14716
299.802,0.903685,3.22114,0.927929,3.14716
299.822,0.903685,3.22114,0.927929,3.14716
299.842,0.905652,3.21741,0.927929,3.14716
299.862,0.905685,3.21735,0.927929,3.14716
299.882,0.906826,3.21514,0.927929,3.14716
299.902,0.906854,3.21508,0.927929,3.14716
299.922,0.907832,3.21316,0.927929,3.14716
299.942,0.907856,3.21311,0.927929,3.14716
299.962,0.908676,3.21148,0.927929,3.14716
299.982,0.908696,3.21144,0.927929,3.14716
300.002,0.909362,3.21011,0.927929,3.14716
300.022,0.909881,3.20906,0.927929,3.14716
300.042,0.910081,3.20865,0.927929,3.14716
300.062,0.910091,3.20863,0.927929,3.14716
300.082,0.910091,3.20863,0.927929,3.14716
300.102,0.910478,3.20784,0.927929,3.14716
300.122,0.910483,3.20783,0.927929,3.14716
300.142,0.910577,3.20763,0.927929,3.14716
300.162,0.910581,3.20763,0.927929,3.14716
300.182,0.91058,3.20763,0.927929,3.14716
300.202,0.91058,3.20763,0.927929,3.14716
300.222,0.91058,3.20763,0.927929,3.14716
300.242,0.91058,3.20763,0.927929,3.14716
300.262,0.91058,3.20763,0.927929,3.14716
300.282,0.91058,3.20763,0.927929,3.14716
300.302,0.91058,3.20763,0.927929,3.14716
300.322,0.91058,3.20763,0.927929,3.14716
300.342,0.91058,3.20763,0.927929,3.14716
300.362,0.91058,3.20763,0.927929,3.14716
300.382,0.91058,3.20763,0.927929,3.14716
300.402,0.91058,3.20763,0.927929,3.14716
300.422,0.91058,3.20763,0.927929,3.14716
300.442,0.91058,3.20763,0.927929,3.14716
300.462,0.91058,3.20763,0.927929,3.14716
300.482,0.91058,3.20763,0.927929,3.14716
300.502,0.91058,3.20763,0.927929,3.14716
300.522,0.91058,3.20763,0.927929,3.14716
300.542,0.91058,3.20763,0.927929,3.14716
300.562,0.910579,3.20763,0.927929,3.14716
300.582,0.910579,3.20763,0.927929,3.14716
300.602,0.910579,3.20763,0.927929,3.14716
300.622,0.910579,3.20763,0.927929,3.14716
300.642,0.910579,3.20762,0.927929,3.14716
300.664,0.910579,3.20762,0.927929,3.14716
300.683,0.910579,3.20762,0.927929,3.14716
300.704,0.910579,3.20762,0.927929,3.14716
300.724,0.910579,3.20762,0.927929,3.14716
300.744,0.910579,3.20762,0.927929,3.14716
300.764,0.910579,3.20762,0.927929,3.14716
300.784,0.910579,3.20762,0.927929,3.14716
300.803,0.910579,3.20762,0.927929,3.14716
300.824,0.910579,3.20762,0.927929,3.14716
300.844,0.910579,3.20762,0.927929,3.14716
300.864,0.910579,3.20762,0.927929,3.14716
300.884,0.910579,3.20762,0.927929,3.14716
300.904,0.910579,3.20762,0.927929,3.14716
300.924,0.910579,3.20762,0.927929,3.14716
300.944,0.910579,3.20762,0.927929,3.14716
300.964,0.910578,3.20762,0.927929,3.14716
300.984,0.910578,3.20762,0.927929,3.14716
301.004,0.910578,3.20762,0.927929,3.14716
301.024,0.910578,3.20762,0.927929,3.14716
301.044,0.910578,3.20762,0.927929,3.14716
301.064,0.910578,3.20762,0.927929,3.14716
301.084,0.910578,3.20762,0.927929,3.14716
301.104,0.910578,3.20762,0.927929,3.14716
301.124,0.910578,3.20762,0.927929,3.14716
301.144,0.910578,3.20762,0.927929,3.14716
301.164,0.910578,3.20762,0.927929,3.14716
301.184,0.910578,3.20762,0.927929,3.14716
301.204,0.910578,3.20762,0.927929,3.14716
301.224,0.910578,3.20762,0.927929,3.14716
301.244,0.910578,3.20762,0.927929,3.14716
301.264,0.910578,3.20762,0.927929,3.14716
301.284,0.910578,3.20762,0.927929,3.14716
301.304,0.910578,3.20762,0.927929,3.14716
301.324,0.910578,3.20762,0.927929,3.14716
301.344,0.910578,3.20762,0.927929,3.14716
301.364,0.910578,3.20762,0.927929,3.14716
301.384,0.910577,3.20761,0.927929,3.14716
301.404,0.910577,3.20761,0.927929,3.14716
301.424,0.910577,3.20761,0.927929,3.14716
301.444,0.910577,3.20761,0.927929,3.14716
301.464,0.910577,3.20761,0.927929,3.14716
301.484,0.910577,3.20761,0.927929,3.14716
301.504,0.910577,3.20761,0.927929,3.14716
301.524,0.910577,3.20761,0.927929,3.14716
301.544,0.910577,3.20761,0.927929,3.14716
301.564,0.910577,3.20761,0.927929,3.14716
301.584,0.910577,3.20761,0.927929,3.14716
301.604,0.910577,3.20761,0.927929,3.14716
301.624,0.910577,3.20761,0.927929,3.14716
301.644,0.910577,3.20761,0.927929,3.14716
301.664,0.910577,3.20761,0.927929,3.14716
301.684,0.910577,3.20761,0.927929,3.14716
301.704,0.910577,3.20761,0.927929,3.14716
301.724,0.910577,3.20761,0.927929,3.14716
301.744,0.910577,3.20761,0.927929,3.14716
301.764,0.910577,3.20761,0.927929,3.14716
301.784,0.910576,3.20761,0.927929,3.14716
301.804,0.910576,3.20761,0.927929,3.14716
301.824,0.910576,3.20761,0.927929,3.14716
301.846,0.910576,3.20761,0.927929,3.14716
301.864,0.910576,3.20761,0.927929,3.14716
301.884,0.910576,3.20761,0.927929,3.14716
301.904,0.910576,3.20761,0.927929,3.14716
301.923,0.910576,3.20761,0.927929,3.14716
301.944,0.910576,3.20761,0.927929,3.14716
301.964,0.910576,3.20761,0.928671,3.15712
301.984,0.910576,3.20761,0.929395,3.1671
302.004,0.910577,3.20761,0.9301,3.1771
302.024,0.910579,3.20762,0.930779,3.18703
302.044,0.910648,3.20799,0.931441,3.19698
302.064,0.910654,3.20802,0.932083,3.20693
302.084,0.910654,3.20802,0.932711,3.21698
302.104,0.910895,3.20928,0.933318,3.22703
302.123,0.910901,3.20932,0.93388,3.23661
302.143,0.911203,3.21091,0.934444,3.24661
302.164,0.911213,3.21096,0.935016,3.25713
302.184,0.911653,3.21327,0.935539,3.26713
302.204,0.911667,3.21335,0.936043,3.27714
302.224,0.912254,3.21644,0.936528,3.28716
302.244,0.912389,3.21715,0.93699,3.29716
302.264,0.913512,3.22307,0.937435,3.3072
302.284,0.91354,3.22321,0.937856,3.31718
302.304,0.91354,3.22321,0.938252,3.32701
302.324,0.91526,3.23228,0.938633,3.33704
302.344,0.915298,3.23248,0.938996,3.3471
302.364,0.917134,3.24215,0.939336,3.35706
302.384,0.917134,3.24215,0.939661,3.36715
302.404,0.919073,3.25236,0.939961,3.37713
302.424,0.919131,3.25266,0.940244,3.38729
302.444,0.921456,3.26491,0.940505,3.39731
302.464,0.921524,3.26527,0.940745,3.40731
302.484,0.924284,3.27981,0.940964,3.4173
302.504,0.924365,3.28023,0.941166,3.42735
302.524,0.927347,3.29664,0.941344,3.4373
302.544,0.927423,3.29709,0.941504,3.44718
302.564,0.930006,3.31429,0.941642,3.4571
302.584,0.930069,3.31477,0.941759,3.46699
302.604,0.933,3.34105,0.941858,3.47691
302.625,0.933105,3.34206,0.94194,3.48728
302.645,0.93501,3.36023,0.941998,3.49717
302.665,0.935973,3.36936,0.942035,3.50723
302.685,0.936026,3.36987,0.942054,3.51719
302.705,0.937986,3.38824,0.942051,3.52718
302.725,0.939039,3.39799,0.942028,3.53711
302.745,0.939095,3.3985,0.941984,3.5471
302.765,0.939095,3.3985,0.941921,3.55715
302.785,0.94209,3.42587,0.941836,3.5671
302.805,0.942147,3.42639,0.941732,3.57713
302.825,0.945219,3.45444,0.941605,3.58725
302.845,0.945219,3.45444,0.941458,3.59737
302.865,0.947339,3.47421,0.941293,3.6074
302.885,0.947339,3.47421,0.941109,3.61739
302.905,0.94941,3.49326,0.940903,3.62739
302.925,0.949467,3.49377,0.940679,3.63736
302.945,0.951503,3.51193,0.940432,3.64738
302.965,0.952567,3.52143,0.940165,3.65738
302.985,0.952623,3.52193,0.939879,3.66734
303.005,0.954677,3.54038,0.939569,3.6774
303.025,0.954733,3.54088,0.939241,3.68744
303.045,0.956764,3.55939,0.938891,3.69747
303.065,0.956819,3.55989,0.938523,3.7075
303.085,0.958828,3.57863,0.938136,3.71744
303.105,0.958882,3.57914,0.937727,3.72744
303.125,0.961324,3.60245,0.9373,3.73739
303.145,0.961324,3.60245,0.936847,3.74748
303.165,0.964781,3.62625,0.936377,3.75748
303.185,0.964873,3.62675,0.935895,3.76733
303.205,0.96826,3.64466,0.93539,3.77725
303.225,0.969854,3.65293,0.934863,3.78721
303.245,0.96995,3.65342,0.934316,3.79716
303.265,0.973328,3.67154,0.933746,3.80714
303.285,0.973419,3.67203,0.933152,3.81718
303.305,0.976716,3.69014,0.932543,3.82715
303.325,0.976803,3.69063,0.931919,3.83704
303.345,0.981288,3.71653,0.931268,3.84701
303.365,0.981288,3.71653,0.930601,3.85695
303.385,0.984253,3.73458,0.929917,3.86682
303.405,0.984332,3.73507,0.929208,3.87678
303.425,0.987096,3.75262,0.928474,3.88679
303.445,0.988436,3.76139,0.927719,3.8968
303.465,0.98851,3.76188,0.926958,3.90665
303.485,0.991161,3.77997,0.926164,3.91665
303.505,0.991229,3.78046,0.925355,3.92659
303.525,0.993496,3.79949,0.924519,3.93662
303.545,0.993496,3.79949,0.923661,3.94666
303.565,0.99566,3.81853,0.922792,3.95661
303.585,0.99566,3.81853,0.921899,3.96659
303.605,0.9971,3.83816,0.920982,3.9766
303.625,0.9971,3.83816,0.920061,3.98643
303.645,0.999112,3.86602,0.919115,3.99631
303.665,0.999193,3.86704,0.918137,4.00634
303.685,0.999193,3.86704,0.917144,4.01632
303.705,1.00005,3.89509,0.91614,4.02619
303.725,1.00006,3.89562,0.915107,4.03615
303.745,1.00006,3.89562,0.914054,4.04612
303.765,1.0006,3.92583,0.912995,4.05602
303.785,1.0006,3.92583,0.911934,4.06594
303.805,1.00117,3.94908,0.910876,4.07585
303.825,1.00117,3.94908,0.909816,4.08578
303.845,1.00198,3.96764,0.908759,4.09567
303.865,1.00201,3.96814,0.907705,4.10554
303.885,1.00288,3.98662,0.906647,4.11545
303.905,1.00291,3.98712,0.905594,4.12531
